Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD59,OUT013,1545.0449041960833
FDQ10,OUT017,2707.181725890924
FDW45,OUT035,2348.9523255461318
NCK30,OUT049,3798.174596546266
FDU31,OUT018,3564.5890743499467
NCQ17,OUT019,1722.071537626655
FDN01,OUT017,2584.093155762047
FDZ19,OUT049,2396.516462339372
DRG37,OUT017,2524.6713590734525
FDE32,OUT045,616.66130436962
FDO34,OUT049,2582.530124082402
FDM04,OUT019,758.9557714685693
FDZ25,OUT049,2638.239314225216
FDU08,OUT049,1530.6321566587083
NCW30,OUT045,4216.013332468693
NCM18,OUT013,1154.9957894210656
FDS22,OUT035,780.2889285258941
NCH18,OUT017,3791.3599354349617
FDC23,OUT013,3276.5619406288897
FDY46,OUT013,3259.9624734957506
NCU06,OUT046,3357.7795525781357
FDX57,OUT045,1560.3532995542198
FDX36,OUT027,3505.430692982535
FDL16,OUT045,194.51265626965352
FDT16,OUT010,4133.641123716527
FDN16,OUT018,1643.016581827362
FDC03,OUT046,2850.2896274309187
DRF60,OUT013,4050.385943735373
FDS27,OUT027,3588.614907627737
FDP33,OUT010,3728.252569555646
FDJ36,OUT018,1307.9556043644834
NCR42,OUT013,911.3415878663538
FDV14,OUT017,1330.1413598490396
NCP42,OUT035,3186.869166628605
FDB50,OUT027,1126.8823011335694
NCC30,OUT027,3232.3447993854297
FDA23,OUT018,1696.9073901637234
FDW16,OUT017,1420.1238181491974
FDQ52,OUT010,3381.908622854029
FDB58,OUT049,2283.1292093692605
NCP29,OUT049,603.6368802705948
NCM05,OUT045,4072.497370992729
FDO25,OUT013,3270.442624204412
NCM54,OUT046,1822.0499381281363
NCL54,OUT046,2522.981680713643
FDL39,OUT010,2786.152792145228
FDF53,OUT018,2749.815342756051
NCQ42,OUT035,2035.17123854042
FDF58,OUT013,1519.168864995494
FDZ04,OUT035,1046.2731676381945
FDE26,OUT019,1771.5364385642993
FDS60,OUT017,2831.824848271579
FDV58,OUT017,2695.061575523704
FDM04,OUT045,835.2686928521183
FDE08,OUT035,2276.7155936989675
NCB43,OUT049,2552.658821189064
FDU11,OUT010,1620.6028036715718
FDF22,OUT019,3109.52415832893
FDE24,OUT013,2350.8031717602516
DRJ49,OUT046,2110.4482448573895
NCQ53,OUT035,3800.0236153184032
NCL41,OUT013,949.3829380343652
FDR22,OUT013,2225.8667928968307
FDH04,OUT035,1608.3383666570073
DRH15,OUT045,418.32150729975996
FDY40,OUT049,574.0197105051135
NCI17,OUT035,1087.155822238372
NCC18,OUT013,2982.6019270636443
FDY28,OUT027,3193.246735514287
FDB45,OUT027,2130.11541028759
NCL30,OUT018,2085.873146656403
FDM10,OUT017,3141.991060645373
FDH22,OUT027,1968.883817916738
NCZ53,OUT017,3031.1088904565186
NCI18,OUT013,3978.000588324274
FDH14,OUT027,2603.353954691578
FDR36,OUT027,730.4585877753534
FDW01,OUT045,2308.892484861155
FDK02,OUT027,1954.443168502049
FDJ02,OUT018,2506.9075149464597
FDU55,OUT013,4462.805309030412
NCV18,OUT027,1444.1432556750217
FDH14,OUT018,2277.89147593832
FDZ37,OUT045,1539.9553516936696
FDX49,OUT049,3250.8876164318217
NCD43,OUT046,1690.9027958861504
FDZ07,OUT013,1108.2974687474061
FDK43,OUT035,2067.147931204071
FDR32,OUT018,3497.7964766269797
FDT39,OUT013,2901.2675831276683
NCV54,OUT017,1909.0845587805422
FDF38,OUT018,870.8947222642589
FDV60,OUT046,2659.239303529909
FDH44,OUT027,2746.087273812019
FDS21,OUT046,996.214549608279
NCL41,OUT045,614.8454017425518
FDM46,OUT017,909.7834836547423
FDU27,OUT045,230.49171864050896
NCJ54,OUT017,3531.573278582322
DRG51,OUT018,2865.105595294046
NCA29,OUT019,2697.6963346614793
FDR47,OUT045,2861.5902882655364
NCL19,OUT027,2743.7757771316956
DRG01,OUT049,998.5335595379795
FDG10,OUT046,991.9082560398263
NCV05,OUT049,2347.0603145075106
NCH18,OUT019,3696.0512898950146
FDV14,OUT018,1479.9013414344324
DRJ23,OUT035,2989.6129851959977
DRJ11,OUT046,2649.361383435221
FDZ03,OUT017,2712.057843125741
FDI27,OUT010,822.3388062446625
FDJ14,OUT018,1381.2137462863939
FDU32,OUT017,1947.5833644449356
FDD47,OUT027,2612.70823281343
DRF36,OUT035,3075.247651530506
FDM21,OUT046,3848.6147880592807
FDV10,OUT018,702.5796938122106
FDH60,OUT018,2987.5627512469264
FDX47,OUT010,2622.3729433067865
FDT19,OUT019,1803.7703144592958
FDO11,OUT045,4005.6241253848375
FDH24,OUT027,2963.2198998055637
FDL02,OUT018,1529.7665604656386
FDB02,OUT049,2714.0514387643807
FDA43,OUT046,2874.343092135421
FDG52,OUT045,671.1242948815753
DRC12,OUT013,3355.207571915452
FDY37,OUT018,2424.517776079476
NCU18,OUT045,2190.4200965869186
FDU09,OUT035,794.4719997447949
DRJ25,OUT027,685.0112304980048
DRE12,OUT018,1769.3230400290406
DRL47,OUT017,1959.0537868485246
DRK01,OUT046,1347.3374567062192
FDC22,OUT019,2133.805999379948
FDG44,OUT013,939.7369083677327
FDW04,OUT035,1985.4892184830098
FDK09,OUT049,3226.593578078523
NCN43,OUT035,2093.4488255559554
FDG04,OUT049,2997.5660202219824
FDH32,OUT010,1346.9378714574418
DRI47,OUT017,2361.208115571583
DRE15,OUT013,1678.60118069936
FDY11,OUT035,1148.2651406284072
FDO60,OUT049,650.2952158253585
FDQ20,OUT018,845.595406008784
FDO57,OUT027,2612.393540228615
FDT14,OUT019,1097.7685732171587
FDA57,OUT049,562.8113395932413
DRN35,OUT017,428.28147270751447
FDJ03,OUT046,588.490127109113
FDX28,OUT017,1183.9400150018437
DRE25,OUT045,1330.725987948684
FDR09,OUT046,3816.405957116096
FDB23,OUT035,3715.4801824734186
FDO08,OUT045,2545.6148031053917
FDQ23,OUT049,1571.9656644946938
FDW04,OUT013,2345.1842958065245
DRK13,OUT010,2644.1228851449196
NCL17,OUT027,2504.702615569099
FDY21,OUT035,2443.6826978970976
FDJ38,OUT027,3240.725816066708
FDA37,OUT019,1789.7957979818061
FDV43,OUT013,926.9880223925878
FDL36,OUT046,1211.5069165203013
FDD53,OUT045,685.7545381148126
FDZ19,OUT010,2476.341149708358
FDV21,OUT045,1410.413998755593
NCL54,OUT018,2725.8851044387275
DRI47,OUT027,2757.7112291452986
DRG03,OUT049,2247.597912642764
FDG21,OUT013,2237.340484232279
FDW03,OUT018,1854.2397180675493
NCI55,OUT046,1964.4645377616569
DRC36,OUT019,2633.985906051922
FDH22,OUT017,1555.9006444844342
FDV20,OUT045,1959.967087692579
NCU41,OUT027,3364.653489584255
FDN46,OUT027,1564.1221673729724
FDK50,OUT045,2633.6242687693375
NCA05,OUT027,2788.745033090917
DRH01,OUT018,2578.337470942988
FDT08,OUT018,2434.3060469773336
FDM08,OUT018,3571.4133477794358
FDZ07,OUT035,736.0989684824183
FDS22,OUT017,797.1297673816244
FDV35,OUT027,2448.927238243432
FDI28,OUT010,1473.6561211347043
FDW58,OUT027,2250.148274951958
FDT52,OUT045,3835.8444624985614
FDY34,OUT046,2637.614490926776
FDR10,OUT046,2587.315518570387
FDK57,OUT017,1693.535310634484
FDR02,OUT027,2208.179311992439
FDX49,OUT046,3297.30652574695
FDQ20,OUT046,632.4101559381597
DRK23,OUT045,3828.1985148863096
NCW06,OUT046,2879.607018953131
FDR31,OUT017,2239.918092877212
NCE43,OUT013,2731.510695526322
DRO59,OUT027,1553.189245435236
FDN09,OUT049,3747.981865237988
FDR11,OUT046,1978.8718626032269
FDO57,OUT013,2598.7711241693014
NCX18,OUT017,3208.1134291680637
FDB05,OUT018,3815.3505980121163
FDQ08,OUT018,1194.393870395536
NCG43,OUT035,1346.9591048701357
FDJ56,OUT013,1320.6467729827714
FDA13,OUT010,416.5910922196133
FDO56,OUT017,1794.1811425662447
FDB37,OUT018,3767.862092565577
FDZ02,OUT018,1667.3968073215267
FDQ24,OUT046,3675.3170759268505
FDM16,OUT013,1585.705269258684
FDU35,OUT049,1294.545353643894
FDT35,OUT035,2474.4879872258616
NCX30,OUT049,3834.3822601250567
FDG04,OUT017,3074.911728971959
FDI12,OUT035,1105.0717410446703
FDE35,OUT035,961.9086347976046
NCP14,OUT027,1749.3675368564273
NCY53,OUT045,1691.659571044079
FDP49,OUT017,732.8705105672565
FDQ04,OUT017,460.007943004342
FDM39,OUT035,2758.299631208778
FDO58,OUT019,2475.7751568601752
FDC56,OUT017,1482.1125201804355
NCQ54,OUT046,2680.9182350779593
FDV10,OUT027,968.4389163431724
NCK17,OUT046,593.6721196105211
NCF55,OUT027,1082.0130247936036
FDV33,OUT013,4493.362768551205
NCH29,OUT019,1490.3600039899534
FDA37,OUT027,2305.956639140014
FDH46,OUT018,1734.267726229406
FDS25,OUT035,1297.979346120916
FDH04,OUT027,1954.9102994938878
FDX52,OUT046,2914.7564837408945
NCD42,OUT017,717.8343624609914
FDW47,OUT017,1873.8258301230878
FDL25,OUT027,1451.6553849607192
NCJ06,OUT010,2066.511797127485
FDY09,OUT013,3168.863885131491
FDS40,OUT046,415.9471713689889
FDH41,OUT017,3151.4176290562627
FDG38,OUT035,1305.613343741401
FDU03,OUT027,2991.8365274495627
FDV20,OUT046,1849.4084199123063
DRB13,OUT045,3178.652562412274
NCQ30,OUT013,2322.474834082824
NCH06,OUT013,4037.154111053983
FDU50,OUT018,1790.2093416903713
NCO42,OUT019,2328.571437828412
FDW09,OUT018,1466.6278637460425
FDH04,OUT013,1946.2022738439387
FDC21,OUT045,1726.3630259038139
FDL21,OUT049,715.735623119784
FDM46,OUT010,676.2570960689071
FDT22,OUT019,302.78293224206726
FDB28,OUT035,2875.4957107274577
FDI12,OUT018,1249.841281483995
FDA28,OUT045,1990.6076074431737
FDF59,OUT013,2245.2000485729586
FDM45,OUT027,2103.338132286758
FDQ56,OUT017,996.414985142606
FDR46,OUT049,1736.2519850520166
FDT01,OUT013,3031.0924317251875
FDD16,OUT027,1607.199365174105
NCU30,OUT010,2697.6198051425663
FDM40,OUT010,1452.8222538946409
FDI56,OUT035,1243.4962548976555
NCS30,OUT013,2138.7598685212597
FDU08,OUT017,1606.022995626652
FDX51,OUT027,3538.5123038919073
FDA43,OUT045,3003.449126464653
FDX59,OUT010,590.3905643368217
FDC37,OUT018,1838.002015581188
FDP58,OUT013,3358.97608817322
NCY42,OUT035,2371.609200626429
FDF21,OUT018,3011.5056139164517
FDU10,OUT027,997.1143052718353
DRL47,OUT018,2099.4746870932886
FDA58,OUT018,3725.088113208106
FDJ22,OUT049,2862.871324840311
FDK50,OUT046,2499.527396091533
FDO38,OUT035,1107.9210635420955
DRF60,OUT035,3707.7519838199123
NCZ42,OUT019,3849.195710339589
FDD35,OUT049,1843.2483398944532
FDL25,OUT045,1084.8507904308844
FDJ16,OUT013,948.8397977387701
DRK59,OUT049,3409.9039890124186
FDI50,OUT046,3581.0641494882766
NCB19,OUT045,1187.5466866373022
DRI37,OUT035,662.6177011053627
FDA14,OUT027,2606.507263865784
FDC08,OUT018,3393.7596557860043
FDS45,OUT046,1627.6979119483574
FDI21,OUT049,841.2521377475407
DRJ47,OUT035,2730.020503392946
DRE37,OUT027,3107.56315439639
FDT55,OUT018,2593.3769080100883
NCG42,OUT027,2426.937465673852
FDA31,OUT049,2262.6341687640165
NCW42,OUT046,3279.7337297663044
FDF50,OUT017,2678.2485704302353
FDK56,OUT049,2410.967480469947
FDX10,OUT035,231.2753697650798
NCK07,OUT027,2922.6602299802
FDZ49,OUT017,3019.575677761125
FDR33,OUT013,2153.5916056282526
FDO44,OUT018,1759.3010123336066
FDA20,OUT046,2726.5366072271063
NCL30,OUT045,2010.052490177756
FDI05,OUT019,399.61956593454073
FDQ12,OUT018,3722.785150871792
FDH47,OUT017,1380.3028252213915
FDH34,OUT018,3082.210960355752
FDF29,OUT046,2088.4856352854913
FDG40,OUT018,694.0013600753573
NCE18,OUT017,3961.9353009432916
FDP21,OUT010,3202.0439151953333
FDY50,OUT013,1359.0235465989078
FDB36,OUT049,1819.6712471554588
NCZ29,OUT049,1761.3049970254647
FDU20,OUT018,2091.4379140619394
FDO56,OUT013,2210.414312218657
FDW31,OUT049,2985.6728901011465
DRH59,OUT013,1482.5330725862739
NCB30,OUT017,3141.3824407991424
FDK43,OUT027,2474.482984255197
FDW43,OUT045,3705.842894868687
NCL19,OUT017,2314.990375776363
FDJ27,OUT046,1133.054989261175
FDC45,OUT046,2146.1408161057275
FDY40,OUT035,630.2339509197698
NCM41,OUT035,1493.303163871057
NCK18,OUT019,2773.970225558872
FDP37,OUT049,1466.8745909184101
FDA27,OUT027,4433.669678256573
NCX30,OUT035,3945.720881757431
FDR09,OUT017,3819.7994595088985
FDG08,OUT027,2527.127002410798
NCU30,OUT013,2983.1486108043846
FDB16,OUT017,1351.9096851974793
FDM16,OUT017,1185.3113925116836
FDC48,OUT013,1784.5160301895614
NCF18,OUT046,2674.077092254068
FDU46,OUT018,1642.9958479539762
FDH41,OUT018,3289.0582092001605
NCN42,OUT010,2615.4470521771173
FDU49,OUT046,1369.4376953654573
FDB20,OUT027,1584.9012791770726
FDG50,OUT019,1543.5609980800282
FDW20,OUT045,2036.328458546406
NCO55,OUT049,1390.1429778820886
FDX48,OUT046,2364.9928135259997
FDU48,OUT046,1943.8348423057205
FDR48,OUT019,1565.2879565205867
FDK27,OUT013,2455.2650018529775
FDT35,OUT013,2789.3198286430097
FDN12,OUT049,1446.6488260049196
NCE31,OUT019,-675.4127272336755
FDL21,OUT017,805.4562189968341
FDV56,OUT017,1793.4568494570065
FDR16,OUT017,3038.67451032792
NCP41,OUT049,1735.0629135656072
FDJ27,OUT013,1606.5217445765047
FDA07,OUT017,1956.3135391582307
FDK55,OUT049,1381.5770028302172
FDM33,OUT049,3134.560092226714
FDY46,OUT046,2819.3204124951026
FDD36,OUT046,1871.2436743282112
FDB12,OUT027,1707.87958905121
FDF28,OUT019,1921.8791289342482
NCE07,OUT019,2393.0658547042112
FDW50,OUT027,2825.5177463441314
NCW18,OUT017,3591.7640975054937
NCJ17,OUT019,360.6882769551825
DRZ24,OUT010,1697.5067586924804
FDS07,OUT035,1712.1548779966504
NCW05,OUT010,987.0463865913642
FDZ22,OUT018,1424.2236477876475
FDK02,OUT046,1669.8355577717186
FDZ45,OUT027,3357.792585478226
FDL25,OUT046,948.6223972558064
FDS08,OUT045,2714.9101076621237
NCZ42,OUT027,4214.022885918627
FDX57,OUT035,1518.2569912852275
FDF21,OUT046,2812.81560300019
FDJ56,OUT018,1016.9311672733094
FDX10,OUT013,584.9697146202184
DRG48,OUT035,2415.6989202624372
DRN37,OUT046,2289.3462895231314
NCY41,OUT018,535.5590763142395
FDN28,OUT045,1720.1138651023864
FDE34,OUT045,2567.8374732295542
FDR10,OUT045,2749.4752276494455
FDC32,OUT017,1177.9164755571833
DRG13,OUT046,2518.3512614504643
FDP59,OUT049,1485.654203470709
NCT53,OUT010,2666.3037727524716
FDL57,OUT027,4295.228318765309
FDN32,OUT010,3219.927373402924
FDK09,OUT018,3443.1156960350063
FDA52,OUT010,2236.143011754296
FDC57,OUT049,2862.796804291449
FDI09,OUT035,3344.2945306216316
NCB07,OUT046,2850.7910485764596
FDP26,OUT035,1184.0109484099935
FDP40,OUT027,2194.1446793602954
FDL15,OUT013,2726.2537308549927
FDV07,OUT046,1564.144813733037
FDS03,OUT017,838.8477990969767
FDE50,OUT049,2928.0971708468915
FDQ15,OUT017,725.406806984441
FDQ33,OUT010,2090.976947673631
FDT22,OUT013,972.6034345521612
DRO35,OUT035,1890.937326905351
FDJ41,OUT049,4068.4314633186086
FDQ27,OUT035,1654.5554300157094
FDC26,OUT017,1351.600288179414
NCF43,OUT027,2526.338692884944
NCR50,OUT035,2552.7408851185737
FDE39,OUT018,2033.2558871853375
FDN49,OUT027,665.6277696162538
DRG11,OUT035,1508.6084863594685
NCA18,OUT049,1674.7033272809426
FDM36,OUT018,2737.537386707496
FDW32,OUT017,1087.965061822636
NCQ18,OUT010,948.4256357824237
FDX14,OUT027,1451.3177715897552
FDD46,OUT017,1901.988724827889
FDI34,OUT019,3183.4212455724673
NCJ17,OUT035,846.0664517833908
FDB52,OUT035,4079.6657956799045
FDV55,OUT018,2317.7073255479663
FDC57,OUT046,2860.8413540344154
FDB29,OUT046,1686.2196651476008
NCO43,OUT035,1566.9904208493324
FDG44,OUT045,598.1974164459709
FDJ34,OUT045,1780.5441070492654
FDH40,OUT049,1030.2645471750347
NCD07,OUT027,2095.028589112106
FDB41,OUT017,460.0230139171632
FDH47,OUT018,1229.0266719467668
DRK37,OUT035,2964.2766748597187
FDM25,OUT019,2524.3591829537545
NCX06,OUT045,3010.462152298933
NCS05,OUT017,2162.320182547378
FDS39,OUT045,2357.3139605693077
FDC47,OUT027,3577.2422018067446
FDG20,OUT013,2773.132461320337
DRL23,OUT017,1775.1492858954587
FDY33,OUT013,2595.9838371536107
NCH18,OUT045,3828.0730755402474
FDX47,OUT035,2482.3512034146124
NCB06,OUT045,2340.31884070484
FDP36,OUT049,585.3554503073036
FDW44,OUT018,2850.788781322566
NCU41,OUT018,3077.7095878320006
NCS17,OUT046,1261.5863958500192
FDD46,OUT035,1989.072589516714
FDE45,OUT017,2762.825668697592
FDI09,OUT017,3299.369697711042
NCJ54,OUT010,3630.1725397602186
NCA29,OUT018,2887.0326760146654
NCN41,OUT027,2277.5977869104536
FDY34,OUT035,2729.4048504217635
NCG55,OUT035,1852.1263974706042
DRM49,OUT046,126.11571818395151
NCB42,OUT049,1871.2478980762519
FDE58,OUT045,1824.7062929924948
DRJ25,OUT013,679.904772645848
FDS47,OUT010,815.5460699252841
FDY21,OUT049,2385.38357157289
NCI54,OUT013,2161.21116307668
FDO24,OUT017,1827.7339046187342
FDY43,OUT035,2395.1555118314373
FDF35,OUT018,1284.8095385947022
NCP29,OUT019,352.4188274691175
FDN28,OUT027,2054.261962524949
FDJ50,OUT018,1052.5301624506656
FDQ14,OUT027,2667.6080523899773
FDC37,OUT035,1756.9704719827384
FDN08,OUT046,1573.6872800589533
FDD04,OUT035,2128.391591706485
FDW34,OUT018,3956.212926004274
FDP04,OUT017,1147.2093808855116
NCG07,OUT017,2864.8842213237576
NCN14,OUT018,2773.430694375318
FDJ16,OUT045,622.6258879947927
NCM42,OUT045,1812.6406782697375
NCF19,OUT046,750.0372756076881
FDY21,OUT018,2588.5528195875286
FDY19,OUT035,1842.2584922197077
FDV09,OUT045,2483.7681979851322
FDA28,OUT013,2243.4236834834337
FDC38,OUT018,1842.4958701053938
FDL28,OUT045,3532.412874593153
NCH43,OUT049,3156.181538394001
NCN53,OUT045,644.1180264719569
NCW05,OUT017,1186.708160063758
NCO30,OUT018,3152.4783585910063
FDT04,OUT019,-9.94017752087467
FDB27,OUT018,3133.2879887856016
NCK07,OUT013,2942.6956958298115
NCA53,OUT013,1040.5461261905596
FDB33,OUT018,2760.6299621177714
FDU37,OUT017,941.1611476093059
FDR13,OUT035,1885.5991539979148
FDE45,OUT049,2692.3319579025747
FDV37,OUT017,2846.730083266505
FDX44,OUT019,1324.279166007717
NCL06,OUT017,3915.417538379368
FDJ28,OUT045,3105.9335878251413
FDX55,OUT049,3254.0441387268766
NCK17,OUT018,798.9564894480403
FDH52,OUT035,994.8837481035434
FDN13,OUT027,1474.0086801413174
FDK44,OUT018,2438.411103460133
FDU16,OUT046,1147.2175736406782
FDZ07,OUT017,690.5883533641376
NCN06,OUT027,2609.419862488152
FDH02,OUT010,1712.3053353801668
NCW18,OUT045,3601.2586880031286
FDH57,OUT013,2441.549803291691
FDV35,OUT045,2065.165626502153
NCU29,OUT013,2720.8795766779313
NCP02,OUT046,846.7413995219381
FDN44,OUT013,2981.501159244992
FDX03,OUT018,748.3502421875856
FDR11,OUT010,1818.238944547368
FDA36,OUT046,2975.4509651988747
FDP58,OUT027,3359.146499457006
FDH31,OUT045,1673.069851338799
FDH34,OUT035,2990.29804341426
FDS13,OUT035,3740.183251039569
FDT01,OUT018,3339.2298186565185
FDY09,OUT049,2735.1259712951096
FDV33,OUT027,4480.676442125863
NCW29,OUT010,2236.3556264513145
NCN17,OUT045,1511.2277883617596
FDX01,OUT046,1856.289925415294
FDL03,OUT049,2856.9999002075992
DRL59,OUT049,868.3501180276277
DRM11,OUT027,4368.025431592475
FDA43,OUT049,2871.577309740045
FDZ56,OUT010,2897.7660790035397
FDI44,OUT018,1082.4586287531044
FDB50,OUT013,1107.7739347867005
FDU15,OUT019,598.1516471118018
NCJ19,OUT019,853.3510612757082
FDD48,OUT013,2238.0358475486364
NCW42,OUT035,3394.275128610813
FDL24,OUT017,2775.3604814961236
NCB30,OUT013,3538.440461534785
FDK25,OUT013,2483.4502610394247
FDW28,OUT049,2739.968148337033
FDD47,OUT017,2191.6794955481328
FDK16,OUT019,787.5815538966176
FDW37,OUT046,1000.2480011404839
FDA48,OUT035,3123.7154759725972
FDA14,OUT017,2166.0078056214543
FDV15,OUT013,1496.675139877864
FDN22,OUT049,3388.4373755645393
NCD55,OUT045,786.2011116979414
FDY43,OUT013,2739.4774937926722
NCU05,OUT017,1165.5604928878988
FDF10,OUT035,1797.5398825110026
FDR39,OUT018,2807.7540081422294
FDG40,OUT013,927.814940749862
FDZ28,OUT019,1830.4799740804829
FDE02,OUT045,1150.0394699615717
FDU60,OUT049,2457.3985323739425
FDM21,OUT013,4283.12282759836
FDV52,OUT019,1098.7655263485585
NCW06,OUT013,3332.6541232562913
FDX36,OUT035,3129.9879595186885
FDT35,OUT027,2862.862252387349
NCL19,OUT010,2377.3739193268484
NCD31,OUT046,2625.7130898583355
FDE53,OUT019,1721.9433745254937
FDW58,OUT019,1867.4590927462382
DRF48,OUT046,2742.7611608259804
FDW57,OUT035,2424.1460089482625
DRH13,OUT017,1743.2886354268292
FDT33,OUT013,3036.758371036064
DRK47,OUT027,3829.4471969798487
FDY22,OUT010,1451.3667035019569
FDC35,OUT019,2510.698378508201
FDO03,OUT013,3822.292669409312
FDF24,OUT045,1400.3300187236712
FDF56,OUT018,2586.4948033078426
FDD28,OUT013,1234.512302745971
FDG53,OUT027,2600.5410552278136
FDO27,OUT019,334.5768311184285
NCF54,OUT018,2785.9089844456994
FDC20,OUT027,1355.5092290439602
FDU10,OUT046,526.9898325737297
DRA24,OUT018,2697.4289600863513
FDA02,OUT010,2484.50972178548
FDG10,OUT017,1034.2453711114385
FDW39,OUT010,2927.2719586649127
FDP04,OUT019,1161.9169361980223
NCM55,OUT013,3155.4272624749874
FDG47,OUT045,3969.668449707522
NCU41,OUT017,2934.0917527603815
NCK31,OUT017,875.3541640347881
FDZ46,OUT045,1633.8261236535675
FDU13,OUT027,2059.7254334140653
NCF19,OUT045,865.4771795726909
NCJ43,OUT013,3142.114057992947
NCJ05,OUT045,2423.6372930559655
FDS04,OUT027,2090.0624348515676
FDX28,OUT010,1721.295511322233
FDB41,OUT027,881.9485613997971
FDG53,OUT046,2128.8634261186235
FDL15,OUT010,2476.6504864455137
FDQ08,OUT049,980.1174189902684
DRN36,OUT013,1865.4499816067369
FDI46,OUT013,4167.136172143935
FDG16,OUT027,3520.446143221485
FDV32,OUT013,1153.0148867660128
FDF44,OUT010,2059.081202076861
FDK04,OUT018,978.1601222727423
NCA41,OUT013,3438.3971833835767
FDD51,OUT017,321.6358413110502
NCZ53,OUT045,3064.3825347889633
FDP01,OUT027,2675.410882322225
FDY25,OUT049,2627.4744108886225
FDB17,OUT018,2963.811882906596
NCV54,OUT018,2041.7168086918734
FDJ32,OUT017,907.9919835109926
FDA37,OUT049,1797.2827347540012
FDG35,OUT035,2874.6232113087226
NCM05,OUT018,4194.697617534626
FDG45,OUT046,3139.42528498124
FDH28,OUT013,691.352611361968
NCE18,OUT049,3669.9007380726944
FDH38,OUT045,2032.1719212562173
FDR56,OUT013,3199.980694038455
FDH17,OUT027,2031.5536648526997
FDD39,OUT049,3179.2723841003963
FDB41,OUT049,409.20914474924405
NCR53,OUT046,2947.7615505753065
FDX46,OUT017,825.9437847520707
FDV28,OUT049,369.28534158458433
FDA08,OUT018,2677.3582379182362
FDH45,OUT017,363.742730874599
NCS38,OUT010,1537.160582401695
FDD40,OUT010,3354.3410351135617
DRM59,OUT035,2595.119320413126
NCJ43,OUT018,2757.4039151353036
NCN29,OUT013,1065.3372465890072
NCC19,OUT045,2775.9332707660724
FDR56,OUT035,2815.3660721227307
FDZ43,OUT049,3610.07003613502
FDJ32,OUT010,988.8687987853438
DRH03,OUT017,1469.187021135015
NCZ54,OUT035,2383.104733365216
FDE26,OUT017,2043.779972563105
FDS03,OUT045,874.601572024154
DRZ24,OUT019,1474.9560241402437
FDO48,OUT027,3908.395190321303
FDW39,OUT049,2662.474854854665
NCK05,OUT049,787.6014105178386
NCK30,OUT017,3858.978262812676
FDT27,OUT018,3663.2913443446396
FDS08,OUT019,2572.5887134264194
NCJ19,OUT049,441.96127155626596
FDC58,OUT045,618.8559151693912
DRE37,OUT013,3072.5187787575605
FDW02,OUT035,2028.561322839884
FDJ02,OUT010,2579.8335069647455
FDX09,OUT045,2697.977607160913
FDT31,OUT010,3286.927556282377
FDI24,OUT049,2512.544959199745
FDY09,OUT045,2679.0383058510297
FDV28,OUT045,60.85554860259998
DRM47,OUT049,2893.0428485504117
FDT52,OUT019,3712.7745195297603
FDI48,OUT018,912.7916765539087
FDY55,OUT017,3798.374156489742
FDU48,OUT013,2373.659693226179
FDN25,OUT045,831.6255822806903
FDP20,OUT049,1878.9489185411758
FDJ15,OUT013,3359.7328656604377
FDD04,OUT018,2101.6106279134574
FDY58,OUT045,3633.0855599024962
FDR37,OUT018,2877.3122823126605
FDF44,OUT013,2324.9747062363995
FDD32,OUT045,1346.932011197274
FDR57,OUT017,2512.095688188975
DRG39,OUT027,1266.1316906433442
FDX15,OUT017,1933.2434143578369
DRN37,OUT045,2377.8684935610245
FDW40,OUT027,2505.176372734819
FDB32,OUT049,1466.0942892187911
FDM40,OUT018,1822.917415257899
FDE39,OUT027,2322.638503380548
DRH49,OUT017,1360.5583028360604
FDT46,OUT049,748.8888972131324
NCF06,OUT035,4133.915912087206
FDP07,OUT017,2821.011521041032
FDC04,OUT013,4110.090830016407
FDZ32,OUT017,1626.5821332287976
FDD50,OUT045,2230.035352354189
FDU56,OUT017,2858.9196014511754
FDV34,OUT017,1263.5360781811078
NCY41,OUT013,813.5764689721397
NCK18,OUT046,2682.858665772769
DRH25,OUT049,866.7403067623576
FDT57,OUT046,3750.4787483162327
FDV56,OUT018,1938.341013109425
FDV12,OUT045,1480.3795966793543
FDN52,OUT017,957.5068736509792
FDX38,OUT035,759.7797688523676
FDE47,OUT018,2068.764024723797
NCO07,OUT013,3825.4632941943955
FDV09,OUT027,2850.145349447169
FDZ23,OUT019,2599.6561074531146
DRH51,OUT018,1260.0539645449683
NCY54,OUT045,2095.0072683172657
DRG49,OUT013,4096.521658876918
NCC19,OUT049,2659.626797347588
NCV53,OUT045,3908.3658556399214
FDZ47,OUT019,1538.9092103241273
NCO26,OUT018,1760.5262354460688
NCP02,OUT045,994.6281572944182
NCW30,OUT018,4318.535405286766
NCN55,OUT046,3609.2575485583475
FDB20,OUT010,1242.4331683249907
DRL11,OUT013,2802.354719597528
DRD60,OUT045,2900.22927428979
FDW14,OUT010,1526.3071516083435
FDL27,OUT010,1410.6806393069648
FDU09,OUT018,896.5272032829607
DRH36,OUT027,1620.9595898891257
FDP34,OUT027,2404.5618180169886
FDE04,OUT017,2879.1523197150664
FDZ57,OUT027,2459.522096899974
FDF02,OUT010,1283.1834220402156
FDG28,OUT045,3830.318481735445
NCI31,OUT046,383.40882584602656
FDT43,OUT013,1294.3802423427985
FDU20,OUT046,1924.5782529205433
FDD53,OUT013,954.4279717064526
